Local time,Open,High,Low,Close,Volume
20.03.2022 16:00:00.000 GMT-0500,4.24785,4.34314,4.22655,4.26620,242216.45460000003
27.03.2022 16:00:00.000 GMT-0500,4.26362,4.31530,4.14593,4.19436,235903.23949999997
03.04.2022 16:00:00.000 GMT-0500,4.20182,4.28496,4.19135,4.24815,177564.22069999995
10.04.2022 16:00:00.000 GMT-0500,4.24854,4.32315,4.24120,4.26675,215131.57150000002
17.04.2022 16:00:00.000 GMT-0500,4.27612,4.31493,4.24511,4.29815,219695.24970000004
24.04.2022 16:00:00.000 GMT-0500,4.29075,4.49083,4.29045,4.42395,317577.0894999999
01.05.2022 16:00:00.000 GMT-0500,4.42894,4.48545,4.36486,4.45755,248425.3911
08.05.2022 16:00:00.000 GMT-0500,4.45725,4.52565,4.40395,4.48816,244491.85979999992
15.05.2022 16:00:00.000 GMT-0500,4.49488,4.50626,4.37385,4.37959,195444.9002
22.05.2022 16:00:00.000 GMT-0500,4.37529,4.37776,4.25284,4.25588,186355.91969999997
29.05.2022 16:00:00.000 GMT-0500,4.25676,4.31976,4.23665,4.27477,148044.36990000005
05.06.2022 16:00:00.000 GMT-0500,4.27535,4.39444,4.25233,4.37917,182081.73050000003
12.06.2022 16:00:00.000 GMT-0500,4.36765,4.54395,4.36765,4.45395,274209.7000999999
19.06.2022 16:00:00.000 GMT-0500,4.45799,4.49313,4.38443,4.43806,195016.2793
26.06.2022 16:00:00.000 GMT-0500,4.43845,4.53756,4.41311,4.49370,203347.7894000001
03.07.2022 16:00:00.000 GMT-0500,4.48993,4.76389,4.48775,4.68035,282020.44680000003
10.07.2022 16:00:00.000 GMT-0500,4.68754,4.84896,4.68515,4.74149,326160.89060000004
17.07.2022 16:00:00.000 GMT-0500,4.72689,4.74146,4.62103,4.63807,252763.23979999998
24.07.2022 16:00:00.000 GMT-0500,4.63483,4.74925,4.57655,4.62847,229902.39020000005
31.07.2022 16:00:00.000 GMT-0500,4.63326,4.65608,4.57975,4.62054,273038.88839999994
07.08.2022 16:00:00.000 GMT-0500,4.62496,4.63589,4.50726,4.52865,283583.0697999999
14.08.2022 16:00:00.000 GMT-0500,4.53587,4.73486,4.53468,4.72607,259338.10220000002
21.08.2022 16:00:00.000 GMT-0500,4.72318,4.82306,4.70285,4.74495,217722.62960000004
28.08.2022 16:00:00.000 GMT-0500,4.76599,4.78854,4.68165,4.73206,309500.4496999998
04.09.2022 16:00:00.000 GMT-0500,4.74795,4.79465,4.64987,4.66513,350767.8078999999
11.09.2022 16:00:00.000 GMT-0500,4.64625,4.74634,4.60325,4.70366,332107.9600999998
18.09.2022 16:00:00.000 GMT-0500,4.71115,4.92106,4.67923,4.89546,381329.7306
25.09.2022 16:00:00.000 GMT-0500,4.89705,5.05943,4.87715,4.94516,511462.38130000024
02.10.2022 16:00:00.000 GMT-0500,4.93805,5.00753,4.80436,4.98657,420794.15849999996
09.10.2022 16:00:00.000 GMT-0500,4.98966,5.03996,4.89009,4.93748,418350.4694000002
16.10.2022 16:00:00.000 GMT-0500,4.93746,4.98313,4.82803,4.83446,284495.46180000016
23.10.2022 16:00:00.000 GMT-0500,4.83126,4.88545,4.69586,4.72465,244715.1690999999
30.10.2022 16:00:00.000 GMT-0500,4.73295,4.84316,4.69475,4.70065,199359.44069999992
06.11.2022 16:00:00.000 GMT-0600,4.72176,4.74815,4.51056,4.51195,235519.04
13.11.2022 16:00:00.000 GMT-0600,4.51425,4.62165,4.46855,4.54895,237582.5395
