Local time,Open,High,Low,Close,Volume
19.12.2021 16:00:00.000 GMT-0600,1.28885,1.29633,1.27848,1.27981,594542.6403999999
26.12.2021 16:00:00.000 GMT-0600,1.28038,1.28468,1.26201,1.26356,285495.8502
02.01.2022 16:00:00.000 GMT-0600,1.26327,1.28134,1.26243,1.26388,524389.3797
09.01.2022 16:00:00.000 GMT-0600,1.26405,1.26973,1.24527,1.25462,490606.5424000002
16.01.2022 16:00:00.000 GMT-0600,1.25359,1.25872,1.24497,1.25738,568938.4890000001
23.01.2022 16:00:00.000 GMT-0600,1.25782,1.27962,1.25539,1.27621,1098847.2905999995
30.01.2022 16:00:00.000 GMT-0600,1.27670,1.27871,1.26494,1.27619,695944.6767999998
06.02.2022 16:00:00.000 GMT-0600,1.27434,1.27559,1.26355,1.27317,661727.0429000002
13.02.2022 16:00:00.000 GMT-0600,1.27305,1.27835,1.26634,1.27503,781780.9604999996
20.02.2022 16:00:00.000 GMT-0600,1.27450,1.28771,1.26812,1.26933,942669.7292999999
27.02.2022 16:00:00.000 GMT-0600,1.27610,1.28095,1.25865,1.27249,933976.6805000004
06.03.2022 16:00:00.000 GMT-0600,1.27206,1.29006,1.26848,1.27465,1042284.1001999999
13.03.2022 16:00:00.000 GMT-0500,1.27183,1.28709,1.25888,1.26009,737507.9403999998
20.03.2022 16:00:00.000 GMT-0500,1.26001,1.26237,1.24650,1.24732,511905.42040000006
27.03.2022 16:00:00.000 GMT-0500,1.24841,1.25924,1.24293,1.25090,535192.0274
03.04.2022 16:00:00.000 GMT-0500,1.25112,1.26187,1.24024,1.25639,467855.43789999984
10.04.2022 16:00:00.000 GMT-0500,1.25635,1.26759,1.25205,1.26083,687049.7009
17.04.2022 16:00:00.000 GMT-0500,1.26091,1.27257,1.24583,1.27087,625226.9524999997
24.04.2022 16:00:00.000 GMT-0500,1.27186,1.28792,1.26837,1.28536,749643.9796999997
01.05.2022 16:00:00.000 GMT-0500,1.28291,1.29135,1.27132,1.28994,790520.3178000005
08.05.2022 16:00:00.000 GMT-0500,1.29044,1.30761,1.28983,1.29024,1051073.0418
15.05.2022 16:00:00.000 GMT-0500,1.29126,1.29811,1.27760,1.28357,842001.5487000002
22.05.2022 16:00:00.000 GMT-0500,1.28305,1.28845,1.27172,1.27197,731226.8916999999
29.05.2022 16:00:00.000 GMT-0500,1.27176,1.27284,1.25508,1.25911,636944.1099
05.06.2022 16:00:00.000 GMT-0500,1.25932,1.28121,1.25172,1.27745,649935.7497
12.06.2022 16:00:00.000 GMT-0500,1.27753,1.30785,1.27726,1.30211,1088324.7156
19.06.2022 16:00:00.000 GMT-0500,1.30212,1.30361,1.28878,1.28878,713687.8298000003
26.06.2022 16:00:00.000 GMT-0500,1.28905,1.29657,1.28189,1.28854,818807.9590000001
03.07.2022 16:00:00.000 GMT-0500,1.28747,1.30832,1.28367,1.29365,753130.0597000001
10.07.2022 16:00:00.000 GMT-0500,1.29442,1.32233,1.29360,1.30220,962460.2029000004
17.07.2022 16:00:00.000 GMT-0500,1.30153,1.30244,1.28217,1.29117,861136.5883999997
24.07.2022 16:00:00.000 GMT-0500,1.29182,1.29460,1.27881,1.27925,787657.3084999998
31.07.2022 16:00:00.000 GMT-0500,1.27974,1.29841,1.27668,1.29289,1122088.9712999996
07.08.2022 16:00:00.000 GMT-0500,1.29268,1.29495,1.27272,1.27721,860479.6590999995
14.08.2022 16:00:00.000 GMT-0500,1.27664,1.30085,1.27557,1.29918,924056.7015
21.08.2022 16:00:00.000 GMT-0500,1.29842,1.30626,1.28945,1.30314,1019231.3307000002
28.08.2022 16:00:00.000 GMT-0500,1.30302,1.32074,1.29714,1.31239,1257961.6878999998
04.09.2022 16:00:00.000 GMT-0500,1.31245,1.32082,1.29813,1.30192,1066431.0872000002
11.09.2022 16:00:00.000 GMT-0500,1.30440,1.33071,1.29533,1.32628,1366363.8553
18.09.2022 16:00:00.000 GMT-0500,1.32633,1.36118,1.32265,1.35790,1442737.1470000003
25.09.2022 16:00:00.000 GMT-0500,1.35983,1.38376,1.35584,1.38305,2013917.8375999997
02.10.2022 16:00:00.000 GMT-0500,1.38085,1.38274,1.35021,1.37372,1731583.8680000002
09.10.2022 16:00:00.000 GMT-0500,1.37465,1.39769,1.37021,1.38773,1846992.9706999995
16.10.2022 16:00:00.000 GMT-0500,1.38695,1.38783,1.36287,1.36370,1816984.3475
23.10.2022 16:00:00.000 GMT-0500,1.36323,1.37738,1.34946,1.35898,1814837.0624
30.10.2022 16:00:00.000 GMT-0500,1.36083,1.38075,1.34684,1.34747,1550492.5879
06.11.2022 16:00:00.000 GMT-0600,1.35279,1.35698,1.32353,1.32477,1711132.962099999
13.11.2022 16:00:00.000 GMT-0600,1.32686,1.34083,1.32254,1.33713,1690754.7414999995
20.11.2022 16:00:00.000 GMT-0600,1.33594,1.34942,1.33156,1.33682,986772.1020999998
27.11.2022 16:00:00.000 GMT-0600,1.33904,1.36450,1.33673,1.34652,1408072.0027999997
04.12.2022 16:00:00.000 GMT-0600,1.34611,1.36991,1.33842,1.36415,1279902.0192000002
11.12.2022 16:00:00.000 GMT-0600,1.36261,1.37046,1.35182,1.36956,1005847.2131999999
18.12.2022 16:00:00.000 GMT-0600,1.36759,1.37039,1.35623,1.35939,828163.5278
25.12.2022 16:00:00.000 GMT-0600,1.35943,1.36130,1.34838,1.35460,615139.5075999999
01.01.2023 16:00:00.000 GMT-0600,1.35256,1.36849,1.34328,1.34426,906592.5893000002
08.01.2023 16:00:00.000 GMT-0600,1.34359,1.34586,1.33209,1.33919,835696.2603
15.01.2023 16:00:00.000 GMT-0600,1.33847,1.35201,1.33498,1.33779,726563.7092
22.01.2023 16:00:00.000 GMT-0600,1.33768,1.34276,1.32999,1.33051,602527.5830999997
29.01.2023 16:00:00.000 GMT-0600,1.33108,1.34709,1.32616,1.33990,884000.1984000002
